Date,Company_ID,Company_Name,Current_Ratio,Quick_Ratio,Leverage_Ratio,Profit_Margin,Credit_Risk_Score,Liquidity_Ratio,Market_Volatility_Exposure,GDP Growth rate,CPI Inflation index,Policy Repo rate,Unemployment Rate(%),Money Supply (M2)(000'Billion),Stock Market Index(Monthly_Close),Stock Market Index(Monthly_Return),Stock Market Index(Monthly_Volatility),VIX(Monthly_Close),VIX(Monthly_Return),VIX(Monthly_Volatility),10-Year Government Bond Yield,AAA Corporate Bond Yield,Government Bond Yield (%) (10Y benchmark),Corporate Bond Spread,Exchange Rate (USD/INR)(Monthly_Close),Exchange Rate (USD/INR)(Monthly_Return),Exchange Rate (USD/INR)(Monthly_Volatility)
01-01-2016,C69,AscendPay Global,1.740402923,1.620343633,1.547826596,0.153194806,57.13134744,2.25089469,1.446801987,2.90244,126.3,6.75,5.6,25,7563.549805,-0.048173097,0.011654482,20.20000076,0.109280713,0.100604257,7.67,4.06,2.45,1.61,68.09300232,0.024466558,0.003212784
01-02-2016,C69,AscendPay Global,2.360890813,1.771797331,0.805814549,0.168996669,48.42208457,2.089992685,1.147446249,2.90244,126,6.75,5.6,25.5,6987.049805,-0.076220824,0.013335085,20.54999924,0.017326656,0.062132579,7.72,4.06,2.45,1.61,68.73000336,0.009446936,0.003656259
01-03-2016,C69,AscendPay Global,2.312634273,1.656158023,0.381894401,0.168424794,44.30404416,1.987450448,1.306474583,2.90244,126,6.75,5.6,26.6,7738.399902,0.10753467,0.010981738,13.94999981,-0.321167867,0.053476238,7.58,4.06,2.45,1.61,66.36799622,-0.034757905,0.004112404
01-04-2016,C69,AscendPay Global,2.311574248,1.762755626,1.146429911,0.130034821,49.09203981,2.029209822,1.676018754,1.78095,127.3,6.5,5.6,28.5,7849.799805,0.014395728,0.009957672,15.69999981,0.12544803,0.065774602,7.44,4.06,2.45,1.61,66.43800354,0.001136118,0.002860568
01-05-2016,C69,AscendPay Global,2.312960872,1.638397209,1.088176165,0.213675174,46.75083114,2.155081428,1.064875061,1.78095,128.6,6.5,5.6,27,8160.100098,0.039529708,0.009115354,14.18999958,-0.09617836,0.053062161,7.28,4.06,2.45,1.61,67.13300323,0.010474889,0.002504459
01-06-2016,C69,AscendPay Global,2.274647,1.729108839,1.424413732,0.178767352,58.88766221,2.143937679,1.518242179,1.78095,130.1,6.5,5.6,27.2,8287.75,0.015643178,0.007830522,15.63000011,0.101479956,0.146735047,7.5,4.06,2.45,1.61,67.41600037,0.004362668,0.003853849
01-07-2016,C69,AscendPay Global,1.974483351,1.709557698,0.961475515,0.149538178,48.4410022,2.287322301,1.363093753,2.29156,131.1,6.5,5.6,27.2,8638.5,0.042321499,0.005885692,11.86999989,-0.240563033,0.046060476,7.35,4.06,2.45,1.61,67.00700378,-0.006014348,0.002644918
01-08-2016,C69,AscendPay Global,1.934915243,1.830432894,0.984040039,0.173446011,48.96542104,0.460353062,1.039517735,2.29156,131.1,6.5,5.6,27.6,8786.200195,0.017097898,0.006770555,13.42000008,0.130581315,0.046454732,7.14,4.06,2.45,1.61,67.12660217,0.001821488,0.00186175
01-09-2016,C69,AscendPay Global,1.915401814,1.719504478,0.964162417,0.142407439,58.51421854,1.42912006,1.114479094,2.29156,130.9,6.5,5.6,29.1,8611.150391,-0.019923266,0.008246087,13.28999996,-0.009687043,0.130045333,6.86,4.06,2.45,1.61,66.81629944,-0.004535916,0.003041404
01-10-2016,C69,AscendPay Global,2.327641929,1.550717286,1.482178297,0.199336742,59.48759162,2.111304035,1.532427579,1.36379,131.4,6.25,5.6,28.4,8638,0.003118005,0.007720261,17.05999947,0.283671897,0.052456977,6.78,4.06,2.45,1.61,66.78140259,-0.000479775,0.002065412
01-11-2016,C69,AscendPay Global,2.125355304,1.694724714,1.293256189,0.200446122,57.78471474,1.825979825,0.915313458,1.36379,131.2,6.25,5.6,27,8224.5,-0.047869877,0.01160941,13.32999992,-0.218640074,0.080502042,6.61,4.06,2.45,1.61,68.60800171,0.027139577,0.003634735
01-12-2016,C69,AscendPay Global,1.695033064,1.505088367,0.914399266,0.151009939,54.48497686,1.256922629,0.97273504,1.36379,130.4,6.25,5.6,20.7,8185.799805,-0.004705477,0.008206978,14.03999996,0.053263319,0.052810668,6.53,4.06,2.45,1.61,67.93299866,-0.009808694,0.002696713
01-01-2017,C69,AscendPay Global,2.238616044,1.703533835,0.890077878,0.20057602,58.33421108,2.243773195,1.142516543,0.79959,130.3,6.25,5.6,20.9,8561.299805,0.045872121,0.006149336,11.98999977,-0.14601141,0.052104335,6.79,3.51,2.37,1.14,67.82099915,-0.001565163,0.002842464
01-02-2017,C69,AscendPay Global,2.153622408,1.672048764,0.73997533,0.193884804,43.31508515,2.139928507,0.904264991,0.79959,130.6,6.25,5.6,22.5,8879.599609,0.037178911,0.00546724,12.92000008,0.077564664,0.043464687,6.98,3.51,2.37,1.14,66.69319916,-0.016705985,0.002424155
01-03-2017,C69,AscendPay Global,2.199205887,1.677918922,1.246729472,0.152274193,54.98713347,1.649903029,1.46448914,0.79959,130.9,6.25,5.6,24.2,9173.75,0.033126538,0.005866886,12.36999989,-0.042569674,0.048571729,7.12,3.51,2.37,1.14,64.79000092,-0.028865795,0.002478503
01-04-2017,C69,AscendPay Global,1.245239356,1.078640805,1.428549661,0.16830938,55.69320005,1.087365563,1.187489346,2.05853,131.1,6.25,5.6,26.5,9304.049805,0.014203549,0.005213534,10.81999969,-0.125303169,0.079225503,7.16,3.51,2.37,1.14,64.05999756,-0.011249495,0.002871734
01-05-2017,C69,AscendPay Global,2.187861284,1.76655474,1.243198553,0.16643214,53.44134349,2.199517533,1.370269485,2.05853,131.4,6.25,5.6,27.4,9621.25,0.034092702,0.00580006,10.40999985,-0.037892778,0.116172215,7.11,3.51,2.37,1.14,64.61859894,0.008826905,0.003610395
01-06-2017,C69,AscendPay Global,2.538537288,1.663013307,0.847577461,0.203815722,44.89257721,2.081594122,1.44292948,2.05853,132,6.25,5.6,28,9520.900391,-0.010429997,0.003456632,11.18000031,0.073967384,0.058693125,6.58,3.51,2.37,1.14,64.78510284,0.002626743,0.002252245
01-07-2017,C69,AscendPay Global,2.347177674,1.778024904,0.863442859,0.157293388,48.99506214,2.38729033,1.188304021,1.6482,134.2,6.25,5.6,27.8,10077.09961,0.058418763,0.004587663,10.26000023,-0.082289808,0.046663381,6.55,3.51,2.37,1.14,64.12349701,-0.010234048,0.001721191
01-08-2017,C69,AscendPay Global,1.983879861,1.631385771,0.44152984,0.205701332,47.44944128,2.012501373,0.611573104,1.6482,135.4,6,5.6,28.3,9917.900391,-0.015798119,0.007236778,10.59000015,0.032163735,0.136238961,6.6,3.51,2.37,1.14,63.9762001,-0.002240172,0.002323333
01-09-2017,C69,AscendPay Global,2.126438498,1.766281801,0.74176851,0.171558101,54.46411705,1.65317796,1.120192141,1.6482,135.2,6,5.6,28.2,9788.599609,-0.013037112,0.006341975,9.510000229,-0.101982994,0.061332792,6.72,3.51,2.37,1.14,65.36000061,0.021465299,0.00235063
01-10-2017,C69,AscendPay Global,1.989717757,1.692818081,1.096088585,0.188024411,54.27542456,2.100032552,1.359830437,1.87871,136.1,6,5.6,29.1,10335.2998,0.055850706,0.004845313,10.18000031,0.070452162,0.049106035,6.94,3.51,2.37,1.14,64.8423996,-0.00784734,0.003115362
01-11-2017,C69,AscendPay Global,2.079334886,1.731953873,0.843972898,0.149094933,55.1954801,2.007807717,1.148624943,1.87871,137.6,6,5.6,29.3,10226.5498,-0.010522191,0.005842264,11.27999973,0.10805495,0.059785843,7.17,3.51,2.37,1.14,64.41480255,-0.006512047,0.00321494
01-12-2017,C69,AscendPay Global,2.284135278,1.655967506,0.930959369,0.168297748,57.51274531,2.052795952,1.212390077,1.87871,137.2,6,5.6,29.6,10530.7002,0.029741252,0.006220332,11.03999996,-0.021276576,0.047331523,7.35,3.51,2.37,1.14,64.06199646,-0.005459176,0.001795704
01-01-2018,C69,AscendPay Global,2.091079474,1.860764181,1.521579671,0.210153864,55.44794542,1.958051751,0.951671654,2.14694,136.9,6,5.6,29.9,11027.7002,0.047195342,0.004997524,13.53999996,0.226449276,0.07951545,7.22,4.22,3.14,1.08,63.76990128,-0.004488811,0.002710022
01-02-2018,C69,AscendPay Global,1.740402923,1.633436094,0.610054588,0.183579716,39.67424546,2.121379006,1.323167105,2.14694,136.4,6,5.6,30.5,10492.84961,-0.048500646,0.008942343,19.85000038,0.46602662,0.29853734,7.57,4.22,3.14,1.08,64.91000366,0.01783968,0.003425586
01-03-2018,C69,AscendPay Global,1.86339146,1.676955519,1.297395626,0.223935438,54.66608883,1.701291518,1.148075567,2.14694,136.5,6,5.6,31.2,10113.7002,-0.036134075,0.009030576,19.96999931,0.006045286,0.1130396,7.61,4.22,3.14,1.08,65.02999878,0.001914292,0.002531818
01-04-2018,C69,AscendPay Global,2.00916838,1.64785093,1.089323049,0.192115209,55.73720869,1.571580068,1.591478358,1.30975,137.1,6,5.6,32.4,10739.34961,0.061861574,0.00568641,15.93000031,-0.202303412,0.076936738,7.55,4.22,3.14,1.08,66.61000061,0.024108146,0.002974967
01-05-2018,C69,AscendPay Global,2.295104946,1.905813912,1.334801209,0.158684664,64.26253671,2.299447159,1.271287303,1.30975,137.8,6,5.6,32.6,10736.15039,-0.000297897,0.00642365,15.43000031,-0.031387319,0.083369408,7.85,4.22,3.14,1.08,67.43000031,0.012613423,0.005839715
01-06-2018,C69,AscendPay Global,2.204626537,1.629787355,0.60076874,0.161635567,51.58989319,2.189620261,1.194003724,1.30975,138.5,6.25,5.6,32.7,10714.2998,-0.002035235,0.006060805,16.09000015,0.042773807,0.089500269,7.94,4.22,3.14,1.08,68.79669952,0.020344301,0.005191209
01-07-2018,C69,AscendPay Global,2.19498323,1.63112396,1.148143797,0.195224166,67.70254212,2.389929878,1.188283817,1.39663,139.8,6.25,5.6,32.9,11356.5,0.059938606,0.004621228,12.82999992,-0.202610329,0.058512414,7.8,4.22,3.14,1.08,68.68499756,-0.001489728,0.003588178
01-08-2018,C69,AscendPay Global,2.261048296,1.744956302,0.522811772,0.151082903,37.15273851,1.825115759,1.141273943,1.39663,140.4,6.5,5.6,33,11680.5,0.028529917,0.005445766,12.85999966,0.002338249,0.068776754,7.82,4.22,3.14,1.08,71.40499878,0.039222555,0.00566817
01-09-2018,C69,AscendPay Global,2.013913551,1.660491058,1.217870244,0.168596193,62.58620797,1.880804222,1.062890485,1.39663,140.2,6.5,5.6,33.1,10930.4502,-0.064213844,0.008332632,12.11999989,-0.057542752,0.053772659,8.02,4.22,3.14,1.08,72.94999695,0.021917835,0.007252078
01-10-2018,C69,AscendPay Global,2.219180419,1.700666329,1.16252319,0.190789695,55.69409666,2.078565195,1.345306776,1.47276,140.7,6.5,5.6,33.4,10386.59961,-0.049755552,0.014690565,21.22999954,0.751650144,0.130402454,7.92,4.22,3.14,1.08,73.65000153,0.010071564,0.006880391
01-11-2018,C69,AscendPay Global,1.905602413,1.767339357,1.19167939,0.147040601,49.40244169,1.574932939,1.378242339,1.47276,140.8,6.5,5.6,34.1,10876.75,0.04719065,0.00717913,18.06999969,-0.148845969,0.083575075,7.78,4.22,3.14,1.08,69.91999817,-0.051560618,0.005774971
01-12-2018,C69,AscendPay Global,2.433902558,1.658368192,1.434350914,0.174395289,60.0984769,2.605243843,1.347365288,1.47276,140.1,6.5,5.6,34,10862.5498,-0.001305555,0.009677464,25.42000008,0.40675155,0.104143066,7.37,4.22,3.14,1.08,69.92250061,0.000525838,0.007011643
01-01-2019,C69,AscendPay Global,2.366557585,1.660406477,1.207075666,0.160952747,56.17334886,2.021285456,0.996475307,1.04689,139.6,6.5,5.6,34.5,10830.9502,-0.002909042,0.007027681,16.56999969,-0.348151076,0.072720633,7.35,3.06,1.73,1.33,71.12000275,0.017265874,0.005030316
01-02-2019,C69,AscendPay Global,2.274450755,1.864284415,1.135358195,0.205696498,49.49330732,1.806952486,1.060933192,1.04689,139.9,6.25,5.6,34.9,10792.5,-0.00355003,0.006538687,14.77999973,-0.108026554,0.04484077,7.43,3.06,1.73,1.33,71.19000244,0.001086354,0.003284706
01-03-2019,C69,AscendPay Global,2.019453221,1.730181144,1.37023298,0.180555367,57.41465349,1.446610073,1.665878444,1.04689,140.4,6.25,5.6,36,11570,0.072040769,0.006477818,13.71000004,-0.072395109,0.070582043,7.41,3.06,1.73,1.33,69.5,-0.023797453,0.00463343
01-04-2019,C69,AscendPay Global,2.134727595,1.710806305,0.924454185,0.174315229,52.43877983,1.900545204,1.258180809,1.33481,141.2,6,5.6,37.4,11748.15039,0.015397614,0.007018106,13.11999989,-0.043034293,0.042065438,7.42,3.06,1.73,1.33,69.8117981,0.00469076,0.00451966
01-05-2019,C69,AscendPay Global,2.190040413,1.517560858,1.199685944,0.184715441,54.29455155,2.221234306,1.534802564,1.33481,142,6,5.6,37.1,11922.7998,0.01486612,0.011373302,18.70999908,0.426067016,0.12092134,7.33,3.06,1.73,1.33,69.98000336,0.002618078,0.004489239
01-06-2019,C69,AscendPay Global,2.21713852,1.529807364,0.78993682,0.080465207,43.89550695,2.112020777,1.276363163,1.33481,142.9,5.75,5.6,37,11788.84961,-0.011234794,0.007680453,15.07999992,-0.194013861,0.037267957,6.97,3.06,1.73,1.33,69.32499695,-0.009289582,0.003436058
01-07-2019,C69,AscendPay Global,2.475339874,1.579478909,1.023144475,0.187585701,54.49321298,2.351777361,1.034668773,0.64889,144.2,5.75,8.3,37.2,11118,-0.056905435,0.007340196,16.12000084,0.068965578,0.065127888,6.6,3.06,1.73,1.33,69.07749939,-0.003455272,0.003315669
01-08-2019,C69,AscendPay Global,2.357413717,1.800055761,0.85425007,0.199290354,50.99317295,2.090041057,0.825130824,0.64889,145,5.4,8.3,36.9,11023.25,-0.008522216,0.010657905,18.97999954,0.177419265,0.144126275,6.62,3.06,1.73,1.33,71.68019867,0.037824251,0.008800066
01-09-2019,C69,AscendPay Global,2.156979487,1.612647391,0.793390956,0.149898323,55.99254483,2.113863174,1.128481167,0.64889,145.8,5.4,8.3,37.9,11474.4502,0.040931685,0.016734799,16.23999977,-0.144362478,0.063322702,6.81,3.06,1.73,1.33,70.498703,-0.016307811,0.005530767
01-10-2019,C69,AscendPay Global,2.135236288,1.600018178,1.081345104,0.200812472,57.75140354,1.420824176,1.302390748,0.17606,147.2,5.15,7.8,37.6,11877.4502,0.035121508,0.008198919,13.22000027,-0.185960563,0.074279932,6.54,3.06,1.73,1.33,70.98999786,0.007137694,0.004179832
01-11-2019,C69,AscendPay Global,1.964596997,1.795987334,1.521579671,0.182263018,54.18116447,1.992866838,1.276703314,0.17606,148.6,5.15,7.8,37.9,12056.0498,0.015036865,0.005306193,12.61999989,-0.045385807,0.042922697,6.63,3.06,1.73,1.33,71.54740143,0.007939968,0.00342631
01-12-2019,C69,AscendPay Global,2.203001943,1.850516176,0.883475989,0.179672756,44.60064533,2.226597264,1.130415946,0.17606,150.4,5.15,7.8,38.6,12168.4502,0.009323152,0.005609894,13.77999973,0.09191758,0.074516803,6.85,3.06,1.73,1.33,71.31099701,-0.00320342,0.003175833
01-01-2020,C69,AscendPay Global,2.110682035,1.630804504,0.988258645,0.178366143,53.00854861,2.004661677,1.367433505,0.20253,150.2,5.15,9.1,38.4,11962.09961,-0.016957836,0.007612776,18.84000015,0.367198876,0.091330425,6.82,2.26,0.92,1.34,71.63999939,0.004753015,0.003683745
01-02-2020,C69,AscendPay Global,1.958763001,1.849081089,0.375034184,0.194606544,43.35816672,1.769549666,1.053237147,0.20253,149.1,5.15,9.1,39.1,11201.75,-0.063563223,0.0132662,40.11000061,1.128980907,0.15177014,6.66,2.26,0.92,1.34,71.93000031,0.004113199,0.00277134
01-03-2020,C69,AscendPay Global,2.114945751,1.685718411,0.870388025,0.187504988,55.90190782,2.053419033,1.10633781,0.20253,148.6,4.4,9.1,40.6,8597.75,-0.232463678,0.049611949,53.54000092,0.334829222,0.179429838,6.7,2.26,0.92,1.34,75.40000153,0.048294188,0.010352816
01-04-2020,C69,AscendPay Global,1.967114361,1.51557628,1.441520705,0.183528046,65.76258094,2.076159662,1.616024087,-22.78057,151.4,4.4,20.8,41.7,9859.900391,0.14680008,0.029800599,34.15000153,-0.362159116,0.07283236,6.77,2.26,0.92,1.34,75.25849915,-0.000636659,0.010907342
01-05-2020,C69,AscendPay Global,2.379603514,1.865920591,0.631053668,0.222593916,45.19948188,2.08525394,1.129294569,-22.78057,150.9,4,20.8,42.3,9580.299805,-0.028357344,0.020790358,27.51000023,-0.19443634,0.074052499,5.92,2.26,0.92,1.34,75.95999908,0.009498393,0.004674001
01-06-2020,C69,AscendPay Global,2.158857225,1.6960177,1.025393732,0.178976316,53.37539055,1.81369342,1.318186165,-22.78057,151.8,4,20.8,43.3,10302.09961,0.075342089,0.012477342,30.43000031,0.106143223,0.118737011,5.86,2.26,0.92,1.34,75.69999695,-0.003200841,0.004656646
01-07-2020,C69,AscendPay Global,2.062281044,1.593710628,0.953152421,0.195118304,42.4788844,1.904156623,1.316608617,22.57279,153.9,4,13.2,43.8,11073.4502,0.074873144,0.0094788,24.45999908,-0.196188011,0.06119635,5.81,2.26,0.92,1.34,74.98999786,-0.009269941,0.003708923
01-08-2020,C69,AscendPay Global,2.20071535,1.700312985,1.373628684,0.194579916,53.6756973,1.926530816,1.255298874,22.57279,154.7,4,13.2,43.6,11387.5,0.02836061,0.009460909,26.40999985,0.079722029,0.050201824,6.01,2.26,0.92,1.34,73.12830353,-0.025001979,0.003492696
01-09-2020,C69,AscendPay Global,2.262360994,1.730178872,0.386557615,0.20960173,45.1059894,2.442438518,0.960033727,22.57279,156.4,4,13.2,44.2,11247.5498,-0.012289809,0.011929586,26.37000084,-0.00151454,0.075654406,6.02,2.26,0.92,1.34,73.84500122,0.009848179,0.002980551
01-10-2020,C69,AscendPay Global,1.939698388,1.702485708,0.906287894,0.198394741,57.11634797,1.721456364,1.423700441,6.78155,158.4,4,10.3,43.8,11642.40039,0.035105476,0.009615706,38.02000046,0.441789884,0.066793745,5.94,2.26,0.92,1.34,74.26399994,0.005827533,0.004013574
01-11-2020,C69,AscendPay Global,2.306299607,1.687333929,0.911014736,0.196639003,44.62097282,2.33123293,1.330769111,6.78155,158.9,4,10.3,44.4,12968.9502,0.113941263,0.008986123,20.56999969,-0.458968978,0.055378541,5.9,2.26,0.92,1.34,73.94090271,-0.004266277,0.003056497
01-12-2020,C69,AscendPay Global,2.180316889,1.705338314,0.598601547,0.201184167,40.69237989,2.110835416,0.842874162,6.78155,157.3,4,10.3,45.9,13981.75,0.078094201,0.008887575,22.75,0.105979598,0.053426702,5.89,2.26,0.92,1.34,73.13400269,-0.010870936,0.003002226
01-01-2021,C69,AscendPay Global,2.582945646,1.745607294,1.007564738,0.211828109,46.69116448,2.74216088,1.080441224,1.36061,156.3,4,9.3,46.1,13634.59961,-0.024828823,0.010243767,33.09000015,0.454505501,0.165150549,5.94,2.65,1.43,1.22,72.938797,-0.002641691,0.001755576
01-02-2021,C69,AscendPay Global,2.070449086,1.671561189,1.450581828,0.162746994,50.09026091,1.87989188,1.205338257,1.36061,156.6,4,9.3,47.6,14529.15039,0.065608878,0.017061061,27.95000076,-0.155333919,0.10436721,6.19,2.65,1.43,1.22,73.15090179,0.002989392,0.003005004
01-03-2021,C69,AscendPay Global,1.740402923,1.93671031,1.025963733,0.186084898,53.87802567,2.188308219,1.426065152,1.36061,156.8,4,9.3,49.4,14690.7002,0.011119012,0.0125492,19.39999962,-0.305903432,0.075716979,6.35,2.65,1.43,1.22,73.44529724,0.004186392,0.003929076
01-04-2021,C69,AscendPay Global,2.058538569,1.511178726,0.934678302,0.176625147,55.14965627,1.732504655,0.976121641,-7.22409,157.8,4.4,12.6,48.5,14631.09961,-0.004057028,0.01319929,18.61000061,-0.040721599,0.048262261,6.28,2.65,1.43,1.22,74.10579681,0.009135584,0.004157937
01-05-2021,C69,AscendPay Global,2.317561825,1.718799981,1.127774478,0.193393308,52.50655254,1.90386847,1.360685308,-7.22409,160.4,4.4,12.6,48.8,15582.7998,0.065046389,0.008260693,16.76000023,-0.099408937,0.107730437,6.23,2.65,1.43,1.22,72.39350128,-0.023318082,0.002147807
01-06-2021,C69,AscendPay Global,1.993298226,1.545771919,0.851368198,0.168366266,46.19713386,1.834133024,1.642970877,-7.22409,161.3,4.9,12.6,49.4,15721.5,0.008900852,0.004368932,15.82999992,-0.055489278,0.065523997,6.27,2.65,1.43,1.22,74.28759766,0.025899689,0.002333701
01-07-2021,C69,AscendPay Global,2.227800402,1.539604508,0.692104484,0.14843746,51.77243619,1.975998006,1.393735081,9.46799,162.5,4.9,9.8,49.6,15763.0498,0.002642865,0.005680591,18.23999977,0.152242568,0.090061121,6.21,2.65,1.43,1.22,74.2519989,-0.000402301,0.002708518
01-08-2021,C69,AscendPay Global,2.343346563,1.776940492,1.1430357,0.184767038,57.12795927,2.59502095,1.397327383,9.46799,162.9,5.4,9.8,49.8,17132.19922,0.086858154,0.005729494,16.47999954,-0.096491242,0.080116563,6.28,2.65,1.43,1.22,73.41120148,-0.011301939,0.002813576
01-09-2021,C69,AscendPay Global,2.1567114,1.749889291,1.358530383,0.176414233,56.60144299,1.972732486,1.462199062,9.46799,163.2,5.9,9.8,49.5,17618.15039,0.028364786,0.006054989,23.13999939,0.404126216,0.09913179,6.19,2.65,1.43,1.22,74.3219986,0.012400074,0.002510181
01-10-2021,C69,AscendPay Global,2.12765847,1.593612384,0.51670388,0.080465207,48.81774795,1.9467142,0.74687071,1.92112,165.5,5.9,8.7,49.7,17671.65039,0.003036641,0.008230252,16.26000023,-0.297320628,0.050673358,6.36,2.65,1.43,1.22,74.79720306,0.006456311,0.002861949
01-11-2021,C69,AscendPay Global,2.386908316,1.499101075,0.528107556,0.179444191,56.33730632,2.284614566,1.113520325,1.92112,166.7,5.9,8.7,52.1,16983.19922,-0.038957944,0.010142793,27.19000053,0.672201731,0.137400465,6.35,2.65,1.43,1.22,75.05490112,0.003508691,0.002565332
01-12-2021,C69,AscendPay Global,2.183668726,1.662770387,1.354409005,0.205737456,48.77451727,1.975389098,1.309228421,1.92112,166.2,6.25,8.7,51,17354.05078,0.021836378,0.01067481,17.21999931,-0.366678964,0.092532749,6.44,2.65,1.43,1.22,74.43119812,-0.008272801,0.002528396
01-01-2022,C69,AscendPay Global,1.852586091,1.777837999,0.636611066,0.22688695,49.73999443,1.828056308,1.530859848,0.55495,165.7,6.25,8.2,51.2,17339.84961,-0.00081832,0.010618478,24.82999992,0.441928044,0.085138737,6.64,4.43,3.53,0.9,75.03900146,0.008201556,0.002593165
01-02-2022,C69,AscendPay Global,2.206173345,1.7316852,1.126556677,0.163097932,54.38877444,1.795392732,1.14744666,0.55495,166.1,6.5,8.2,52.3,16793.90039,-0.031485234,0.017807346,30.14999962,0.214256936,0.092316826,6.75,4.43,3.53,0.9,75.06800079,0.000580828,0.004529114
01-03-2022,C69,AscendPay Global,2.215402962,1.673876226,0.746506369,0.189518652,42.1733967,2.115708681,1.203298788,0.55495,167.7,6.5,8.2,52.9,17464.75,0.039946028,0.012457722,20.55999947,-0.318076294,0.063051342,6.82,4.43,3.53,0.9,75.82779694,0.010313041,0.004674373
01-04-2022,C69,AscendPay Global,2.042136861,1.528598189,1.071731836,0.187150099,49.84670737,1.678807448,1.179377702,0.87155,170.1,6.5,7.6,54.7,17102.55078,-0.020738872,0.011981927,33.40000153,0.624513735,0.102460715,7.11,4.43,3.53,0.9,76.58899689,0.010070746,0.002825949
01-05-2022,C69,AscendPay Global,1.975247272,1.692365598,0.999324041,0.180653305,59.41557551,1.256779118,1.114007307,0.87155,171.7,6.5,7.6,55.1,16584.55078,-0.03028788,0.014565398,26.19000053,-0.215868283,0.090675768,7.39,4.43,3.53,0.9,77.52089691,0.01224842,0.003792884
01-06-2022,C69,AscendPay Global,2.071154276,1.840014467,0.720362714,0.173588333,50.36785533,1.471792433,0.890043157,0.87155,172.6,6.5,7.6,54.6,15780.25,-0.048496989,0.010682585,28.70999908,0.096219874,0.071277263,7.53,4.43,3.53,0.9,78.89830017,0.017687044,0.002545152
01-07-2022,C69,AscendPay Global,2.366451858,1.792167866,1.311537135,0.183413496,51.85286254,2.412264446,1.631174127,2.10714,173.4,6.5,7.2,55.2,17158.25,0.087324345,0.007756215,21.32999992,-0.257053271,0.042677836,7.4,4.43,3.53,0.9,79.57150269,0.008561394,0.002517246
01-08-2022,C69,AscendPay Global,2.217471352,1.773546459,0.970617497,0.162951009,55.22890668,1.679709113,1.550593172,2.10714,174.3,6.5,7.2,54.7,17759.30078,0.035029842,0.008963629,25.87000084,0.212845801,0.063020935,7.27,4.43,3.53,0.9,79.68229675,0.001526157,0.003499847
01-09-2022,C69,AscendPay Global,2.461532884,1.613939002,0.921607385,0.157045511,56.19617301,2.250965355,1.137480887,2.10714,175.3,6.5,7.2,54.3,17094.34961,-0.037442418,0.009618487,31.62000084,0.222265165,0.056358946,7.28,4.43,3.53,0.9,81.48059845,0.02246188,0.003567526
01-10-2022,C69,AscendPay Global,2.096122302,1.639259087,0.67021057,0.187826853,40.81666043,1.548848506,1.222137488,1.45783,176.7,6.5,7.9,55.3,18012.19922,0.053693158,0.008938773,25.87999916,-0.181530725,0.033213475,7.46,4.43,3.53,0.9,82.23919678,0.009427712,0.003986396
01-11-2022,C69,AscendPay Global,2.264423415,1.884800843,1.521579671,0.190929049,50.186721,2.016384903,0.985732353,1.45783,176.5,6.5,7.9,55.4,18758.34961,0.041424725,0.006074589,20.57999992,-0.204791322,0.04202735,7.36,4.43,3.53,0.9,81.63089752,-0.007254998,0.003994627
01-12-2022,C69,AscendPay Global,2.177700271,1.751714693,0.770530247,0.170820898,50.54702498,2.036198507,1.43764796,1.45783,175.7,6.5,7.9,55.7,18105.30078,-0.034813768,0.007113296,21.67000008,0.05296405,0.057496726,7.29,4.43,3.53,0.9,82.83509827,0.01473358,0.002841394
01-01-2023,C69,AscendPay Global,2.158197262,1.779900643,1.07727147,0.202263258,43.33480557,2.294686428,1.226618355,2.55922,176.5,6.5,7.7,56.4,17662.15039,-0.024476279,0.007427113,19.39999962,-0.104753136,0.046730825,7.39,4.74,4.22,0.52,81.57990265,-0.015168788,0.003004665
01-02-2023,C69,AscendPay Global,2.005658682,1.708446919,0.731892084,0.204105739,45.39926541,1.891395239,1.258294253,2.55922,176.8,6.5,7.7,57.9,17303.94922,-0.020280723,0.006329952,20.70000076,0.06701037,0.058990091,7.33,4.74,4.22,0.52,82.65200043,0.013117107,0.002446221
01-03-2023,C69,AscendPay Global,1.853821194,1.716994525,1.071182928,0.197758549,51.96687498,1.395920695,1.425828929,2.55922,177.2,6.5,7.7,57.8,17359.75,0.003224743,0.008509908,18.70000076,-0.096618354,0.076792441,7.36,4.74,4.22,0.52,82.10050201,-0.006611399,0.00273817
01-04-2023,C69,AscendPay Global,1.740402923,1.614634145,1.041616886,0.179167253,56.58014147,1.515171689,1.264494481,2.92995,178.1,6.5,7.5,59,18065,0.040625585,0.004146716,15.77999973,-0.156149781,0.045911656,7.18,4.74,4.22,0.52,81.76509857,-0.004061191,0.001836024
01-05-2023,C69,AscendPay Global,2.275026957,1.722431551,1.00474162,0.159340801,45.00691056,2.244956986,1.260409202,2.92995,179.1,6.5,7.5,59,18534.40039,0.025983968,0.005531457,17.94000053,0.136882182,0.06037725,7.01,4.74,4.22,0.52,82.68389893,0.011204316,0.00157288
01-06-2023,C69,AscendPay Global,1.740402923,1.730266344,1.017957443,0.148716235,61.95059271,2.317671277,1.204747485,2.92995,181,6.5,7.5,61,19189.05078,0.035320829,0.00496,13.59000015,-0.24247493,0.049387763,7.05,4.74,4.22,0.52,82.07540131,-0.007363229,0.001448549
